ID,CITY,CITY_ASCII,COUNTRY
1032540940,Villa del Rosario,Villa del Rosario,ARG
1032547434,San Luis,San Luis,ARG
1032547934,Uspallata,Uspallata,ARG
1032549688,Vicente López,Vicente Lopez,ARG
1032549913,Pedro Luro,Pedro Luro,ARG
1032552145,Río Cuarto,Rio Cuarto,ARG
1032557014,Victoria,Victoria,ARG
1032563209,Caleta Olivia,Caleta Olivia,ARG
1032579921,Dock Sur,Dock Sur,ARG
1032583314,Villa Regina,Villa Regina,ARG
1032585569,Ingeniero Guillermo N. Juárez,Ingeniero Guillermo N. Juarez,ARG
1032592194,Río Colorado,Rio Colorado,ARG
1032594164,Comandante Fontana,Comandante Fontana,ARG
1032595269,Carhué,Carhue,ARG
1032597939,Villa Paranacito,Villa Paranacito,ARG
1032604675,San Pedro,San Pedro,ARG
1032610376,San Lorenzo,San Lorenzo,ARG
1032611762,Aristóbulo del Valle,Aristobulo del Valle,ARG
1032613063,Viedma,Viedma,ARG
1032623086,Lomas de Zamora,Lomas de Zamora,ARG
1032624527,Necochea,Necochea,ARG
1032628832,La Quiaca,La Quiaca,ARG
1032629961,Punta Alta,Punta Alta,ARG
1032630210,Las Parejas,Las Parejas,ARG
1032630690,Sunchales,Sunchales,ARG
1032630866,Trevelín,Trevelin,ARG
1032634720,San Cristóbal,San Cristobal,ARG
1032639381,Lomas del Mirador,Lomas del Mirador,ARG
1032641177,Monte Chingolo,Monte Chingolo,ARG
1032649273,Libertador General San Martín,Libertador General San Martin,ARG
1032650497,Dolores,Dolores,ARG
1032652005,Azul,Azul,ARG
1032656120,Colón,Colon,ARG
1032657206,Las Heras,Las Heras,ARG
1032658385,General Conesa,General Conesa,ARG
1032664852,Leones,Leones,ARG
1032677394,Marcos Juárez,Marcos Juarez,ARG
1032678166,Plaza Huincul,Plaza Huincul,ARG
1032684946,Plottier,Plottier,ARG
1032690861,Joaquín V. González,Joaquin V. Gonzalez,ARG
1032701626,Don Bosco,Don Bosco,ARG
1032704827,Luján,Lujan,ARG
1032704902,Yacimiento Río Turbio,Yacimiento Rio Turbio,ARG
1032712196,Pilar,Pilar,ARG
1032715340,Veintiocho de Noviembre,Veintiocho de Noviembre,ARG
1032715964,Isidro Casanova,Isidro Casanova,ARG
1032716507,General Martín Miguel de Güemes,General Martin Miguel de Guemes,ARG
1032717330,Buenos Aires,Buenos Aires,ARG
1032717709,Villa Rumipal,Villa Rumipal,ARG
1032720049,Gobernador Gregores,Gobernador Gregores,ARG
1032720412,Bella Vista,Bella Vista,ARG
1032720891,Resistencia,Resistencia,ARG
1032730758,Florencio Varela,Florencio Varela,ARG
1032734419,San Justo,San Justo,ARG
1032739359,Gobernador Gálvez,Gobernador Galvez,ARG
1032741145,José C. Paz,Jose C. Paz,ARG
1032742255,Susques,Susques,ARG
1032751442,Oncativo,Oncativo,ARG
1032763447,Esperanza,Esperanza,ARG
1032767915,Macachín,Macachin,ARG
1032770677,Rosario,Rosario,ARG
1032773254,Morón,Moron,ARG
1032776804,San Francisco Solano,San Francisco Solano,ARG
1032778928,Deán Funes,Dean Funes,ARG
1032781204,Las Heras,Las Heras,ARG
1032791892,Frontera,Frontera,ARG
1032793574,Villa Constitución,Villa Constitucion,ARG
1032795161,Jesús Nazareno,Jesus Nazareno,ARG
1032795766,Bahía Blanca,Bahia Blanca,ARG
1032800825,Coronel Dorrego,Coronel Dorrego,ARG
1032801782,Veinticinco de Mayo,Veinticinco de Mayo,ARG
1032802536,Formosa,Formosa,ARG
1032803249,Córdoba,Cordoba,ARG
1032803323,Haedo,Haedo,ARG
1032804706,Laprida,Laprida,ARG
1032806030,Comallo,Comallo,ARG
1032807074,San Martín de los Andes,San Martin de los Andes,ARG
1032812310,Rafael Castillo,Rafael Castillo,ARG
1032815504,Gastre,Gastre,ARG
1032815808,San Salvador de Jujuy,San Salvador de Jujuy,ARG
1032817076,Chos Malal,Chos Malal,ARG
1032817575,Santa Fe,Santa Fe,ARG
1032823743,San Pedro,San Pedro,ARG
1032824067,Río Grande,Rio Grande,ARG
1032824407,Telsen,Telsen,ARG
1032824937,Malargüe,Malargue,ARG
1032827397,Adrogue,Adrogue,ARG
1032829704,General Roca,General Roca,ARG
1032831289,Tapiales,Tapiales,ARG
1032834102,Monte Quemado,Monte Quemado,ARG
1032840625,Santa Rosa,Santa Rosa,ARG
1032847478,Balcarce,Balcarce,ARG
1032847885,Ushuaia,Ushuaia,ARG
1032850983,Rada Tilly,Rada Tilly,ARG
1032854975,Villa Carlos Paz,Villa Carlos Paz,ARG
1032855291,Ceres,Ceres,ARG
1032858021,Villa Mercedes,Villa Mercedes,ARG
1032860100,Federación,Federacion,ARG
1032862666,San Isidro,San Isidro,ARG
1032864257,La Rioja,La Rioja,ARG
1032865903,Unquillo,Unquillo,ARG
1032866743,Villa Domínico,Villa Dominico,ARG
1032869120,Firmat,Firmat,ARG
1032869625,San Juan,San Juan,ARG
1032873580,Ingeniero Luis A. Huergo,Ingeniero Luis A. Huergo,ARG
1032875104,Jesús María,Jesus Maria,ARG
1032880202,Quilmes,Quilmes,ARG
1032883563,González Catán,Gonzalez Catan,ARG
1032891854,Perito Moreno,Perito Moreno,ARG
1032896072,Pampa del Infierno,Pampa del Infierno,ARG
1032898708,Rafael Calzada,Rafael Calzada,ARG
1032899295,San Justo,San Justo,ARG
1032901343,Capitán Bermúdez,Capitan Bermudez,ARG
1032904210,Humahuaca,Humahuaca,ARG
1032905249,Oliva,Oliva,ARG
1032911063,Laguna Larga,Laguna Larga,ARG
1032912712,Veinticinco de Mayo,Veinticinco de Mayo,ARG
1032915511,Río Primero,Rio Primero,ARG
1032917216,Cerrillos,Cerrillos,ARG
1032923957,Concordia,Concordia,ARG
1032925504,Villa Huidobro,Villa Huidobro,ARG
1032926124,Salta,Salta,ARG
1032927391,Reconquista,Reconquista,ARG
1032927400,La Calera,La Calera,ARG
1032928261,Puerto San Martín,Puerto San Martin,ARG
1032928868,Fray Luis A. Beltrán,Fray Luis A. Beltran,ARG
1032929712,Villa Adelina,Villa Adelina,ARG
1032937217,Rodeo,Rodeo,ARG
1032946044,Comandante Luis Piedra Buena,Comandante Luis Piedra Buena,ARG
1032950633,Pinamar,Pinamar,ARG
1032960969,Villa Gesell,Villa Gesell,ARG
1032961594,Cafayate,Cafayate,ARG
1032961945,Villa Sarmiento,Villa Sarmiento,ARG
1032968004,Darregueira,Darregueira,ARG
1032969950,Belén,Belen,ARG
1032970696,Posadas,Posadas,ARG
1032972413,Mercedes,Mercedes,ARG
1032975217,Catriel,Catriel,ARG
1032975920,Granadero Baigorria,Granadero Baigorria,ARG
1032976047,Junín,Junin,ARG
1032976495,Cruz del Eje,Cruz del Eje,ARG
1032987787,Villa María,Villa Maria,ARG
1032992119,La Carlota,La Carlota,ARG
1032993092,Junín de los Andes,Junin de los Andes,ARG
1032993271,Sarandí,Sarandi,ARG
1032994289,Mercedes,Mercedes,ARG
1032994295,Chumbicha,Chumbicha,ARG
1032996866,Laboulaye,Laboulaye,ARG
1032996959,Laguna Paiva,Laguna Paiva,ARG
1032997137,Ituzaingó,Ituzaingo,ARG
1032997640,Abra Pampa,Abra Pampa,ARG
1032997685,Banfield,Banfield,ARG
1032999059,Concepción del Uruguay,Concepcion del Uruguay,ARG
1036000064,Kyabram,Kyabram,AUS
1036000674,Merrimac,Merrimac,AUS
1036001080,Pottsville,Pottsville,AUS
1036001258,Dromana,Dromana,AUS
1036006022,Exmouth,Exmouth,AUS
1036007778,Melton,Melton,AUS
1036014544,Ulverstone,Ulverstone,AUS
1036014905,Biloela,Biloela,AUS
1036016511,Palmwoods,Palmwoods,AUS
1036016939,Cairns,Cairns,AUS
1036018437,Rochedale,Rochedale,AUS
1036022434,Manjimup,Manjimup,AUS
1036024174,Lismore,Lismore,AUS
1036026558,Blaxland,Blaxland,AUS
1036030548,Shepparton,Shepparton,AUS
1036031036,Winton,Winton,AUS
1036031812,Darley,Darley,AUS
1036033175,Devonport,Devonport,AUS
1036034945,Maitland,Maitland,AUS
1036035341,Kimba,Kimba,AUS
1036040102,Ballina,Ballina,AUS
1036041769,Mount Eliza,Mount Eliza,AUS
1036046868,Quakers Hill,Quakers Hill,AUS
1036047365,Albany,Albany,AUS
1036047905,Broome,Broome,AUS
1036051032,Port Macquarie,Port Macquarie,AUS
1036053707,Dalby,Dalby,AUS
1036053723,Port Douglas,Port Douglas,AUS
1036063031,Pakenham,Pakenham,AUS
1036063516,North Tamborine,North Tamborine,AUS
1036066082,Rye,Rye,AUS
1036067845,Central Coast,Central Coast,AUS
1036068932,Wollert,Wollert,AUS
1036070755,Gladstone,Gladstone,AUS
1036070931,Cooma,Cooma,AUS
1036073044,Young,Young,AUS
1036073093,Stawell,Stawell,AUS
1036074667,Bourke,Bourke,AUS
1036074917,Sydney,Sydney,AUS
1036075287,North Mackay,North Mackay,AUS
1036076542,Albury,Albury,AUS
1036082142,Queenstown,Queenstown,AUS
1036082899,Nerang,Nerang,AUS
1036085175,Bannockburn,Bannockburn,AUS
1036087904,Kalgoorlie,Kalgoorlie,AUS
1036094141,East Ballina,East Ballina,AUS
1036098836,Naracoorte,Naracoorte,AUS
1036102200,Bomaderry,Bomaderry,AUS
1036102538,Leeton,Leeton,AUS
1036104272,Peterborough,Peterborough,AUS
1036106857,Springwood,Springwood,AUS
1036115980,Bordertown,Bordertown,AUS
1036121853,Penola,Penola,AUS
1036124660,Emerald,Emerald,AUS
1036126828,Frankston,Frankston,AUS
1036134474,Wilcannia,Wilcannia,AUS
1036134944,Streaky Bay,Streaky Bay,AUS
1036136750,Adelaide River,Adelaide River,AUS
1036139879,Tannum Sands,Tannum Sands,AUS
1036140404,Leonora,Leonora,AUS
1036142029,Canberra,Canberra,AUS
1036143859,Woolgoolga,Woolgoolga,AUS
1036150859,Proserpine,Proserpine,AUS
1036153217,Gold Coast,Gold Coast,AUS
1036156498,Richmond,Richmond,AUS
1036170383,Launceston,Launceston,AUS
1036172029,Glass House Mountains,Glass House Mountains,AUS
1036178956,Perth,Perth,AUS
1036180170,Yeppoon,Yeppoon,AUS
1036182351,Australind,Australind,AUS
1036189642,Bicheno,Bicheno,AUS
1036192929,Brisbane,Brisbane,AUS
1036193817,Margaret River,Margaret River,AUS
1036194178,Currumbin,Currumbin,AUS
1036194388,Morawa,Morawa,AUS
1036194694,Maffra,Maffra,AUS
1036204877,Cowra,Cowra,AUS
1036205623,Maryborough,Maryborough,AUS
1036205903,Point Vernon,Point Vernon,AUS
1036207188,Smithton,Smithton,AUS
1036213564,Mudgee,Mudgee,AUS
1036214023,Dandenong,Dandenong,AUS
1036214142,Jimboomba,Jimboomba,AUS
1036216956,Broken Hill,Broken Hill,AUS
1036219161,Kurri Kurri,Kurri Kurri,AUS
1036220501,Swan Hill,Swan Hill,AUS
1036221961,Narrogin,Narrogin,AUS
1036228772,Ayr,Ayr,AUS
1036233388,Tamworth,Tamworth,AUS
1036235197,Eidsvold,Eidsvold,AUS
1036238542,Ingham,Ingham,AUS
1036244388,Ipswich,Ipswich,AUS
1036245584,Yulara,Yulara,AUS
1036250832,Kyneton,Kyneton,AUS
1036253543,Muswellbrook,Muswellbrook,AUS
1036253752,Bowral,Bowral,AUS
1036255184,Onslow,Onslow,AUS
1036257263,Norseman,Norseman,AUS
1036259324,Yamba,Yamba,AUS
1036260794,Andamooka,Andamooka,AUS
1036260821,Wynyard,Wynyard,AUS
1036261175,Kingston South East,Kingston South East,AUS
1036263278,Leopold,Leopold,AUS
1036266942,Caloundra,Caloundra,AUS
1036269345,Bongaree,Bongaree,AUS
1036270756,Kelso,Kelso,AUS
1036272226,Windorah,Windorah,AUS
1036272805,Batemans Bay,Batemans Bay,AUS
1036272828,Wentworth Falls,Wentworth Falls,AUS
1036273188,Wagga Wagga,Wagga Wagga,AUS
1036273434,Caboolture,Caboolture,AUS
1036275983,Somerville,Somerville,AUS
1036276799,Glen Innes,Glen Innes,AUS
1036284609,Barcaldine,Barcaldine,AUS
1036291219,Warrnambool,Warrnambool,AUS
1036292989,Echuca,Echuca,AUS
1036297213,Kingston,Kingston,AUS
1036299314,Esperance,Esperance,AUS
1036308552,Bargara,Bargara,AUS
1036309493,Gawler,Gawler,AUS
1036319529,Clifton Springs,Clifton Springs,AUS
1036320442,Coffs Harbour,Coffs Harbour,AUS
1036323110,Katherine,Katherine,AUS
1036325219,Deniliquin,Deniliquin,AUS
1036327296,Wauchope,Wauchope,AUS
1036327720,Mount Magnet,Mount Magnet,AUS
1036336388,Sanctuary Point,Sanctuary Point,AUS
1036339460,Worragee,Worragee,AUS
1036344209,Carnarvon,Carnarvon,AUS
1036345521,Tahmoor,Tahmoor,AUS
1036345943,Murray Bridge,Murray Bridge,AUS
1036347537,Goulburn,Goulburn,AUS
1036357414,Wallan,Wallan,AUS
1036359360,Helensburgh,Helensburgh,AUS
1036370763,Bullsbrook,Bullsbrook,AUS
1036376029,Woodend,Woodend,AUS
1036377333,Bundaberg,Bundaberg,AUS
1036377829,Moree,Moree,AUS
1036377966,South Grafton,South Grafton,AUS
1036379241,Alstonville,Alstonville,AUS
1036386100,Mount Isa,Mount Isa,AUS
1036388639,Gisborne,Gisborne,AUS
1036391013,Gympie,Gympie,AUS
1036392822,Woomera,Woomera,AUS
1036393902,Inverloch,Inverloch,AUS
1036394657,Burnie,Burnie,AUS
1036395326,Wangaratta,Wangaratta,AUS
1036399510,Highfields,Highfields,AUS
1036411138,Beerwah,Beerwah,AUS
1036411379,Katanning,Katanning,AUS
1036412066,Georgetown,Georgetown,AUS
1036412726,Warwick,Warwick,AUS
1036415078,Wonthaggi,Wonthaggi,AUS
1036417513,Southport,Southport,AUS
1036423364,Theodore,Theodore,AUS
1036428332,Calliope,Calliope,AUS
1036428480,Cannonvale,Cannonvale,AUS
1036428544,Dunsborough,Dunsborough,AUS
1036429141,Kalbarri,Kalbarri,AUS
1036432237,Bairnsdale,Bairnsdale,AUS
1036434682,Gatton,Gatton,AUS
1036438159,Cobram,Cobram,AUS
1036439594,Portland,Portland,AUS
1036443236,Beaudesert,Beaudesert,AUS
1036443307,Mittagong,Mittagong,AUS
1036444511,Halls Creek,Halls Creek,AUS
1036445634,Meningie,Meningie,AUS
1036446465,Bathurst,Bathurst,AUS
1036452066,Goondiwindi,Goondiwindi,AUS
1036453067,Nambucca Heads,Nambucca Heads,AUS
1036456869,Atherton,Atherton,AUS
1036458763,Yarrawonga,Yarrawonga,AUS
1036463286,Red Cliffs,Red Cliffs,AUS
1036463308,Kingaroy,Kingaroy,AUS
1036464109,Tom Price,Tom Price,AUS
1036468001,Newcastle,Newcastle,AUS
1036471917,Rutherford,Rutherford,AUS
1036474435,Wyndham,Wyndham,AUS
1036474450,Campbelltown,Campbelltown,AUS
1036476634,Narre Warren North,Narre Warren North,AUS
1036481380,Mount Cotton,Mount Cotton,AUS
1036497565,Darwin,Darwin,AUS
1036500020,Townsville,Townsville,AUS
1036500021,Gunnedah,Gunnedah,AUS
1036501067,Weipa,Weipa,AUS
1036501460,Corinda,Corinda,AUS
1036502269,Wollongong,Wollongong,AUS
1036504084,Warragul,Warragul,AUS
1036505934,Gordonvale,Gordonvale,AUS
1036507374,Mackay,Mackay,AUS
1036509606,Port Hedland,Port Hedland,AUS
1036512474,Boulia,Boulia,AUS
1036519781,Sunbury,Sunbury,AUS
1036523834,Forbes,Forbes,AUS
1036524751,Bacchus Marsh,Bacchus Marsh,AUS
1036529327,Tumby Bay,Tumby Bay,AUS
1036530325,Mount Barker,Mount Barker,AUS
1036533631,Melbourne,Melbourne,AUS
1036536547,Victor Harbor,Victor Harbor,AUS
1036537913,Bendigo,Bendigo,AUS
1036538171,Adelaide,Adelaide,AUS
1036553015,Healesville,Healesville,AUS
1036553705,Collie,Collie,AUS
1036554717,Berri,Berri,AUS
1036555720,Cooranbong,Cooranbong,AUS
1036556231,Kununurra,Kununurra,AUS
1036558150,Port Lincoln,Port Lincoln,AUS
1036559054,Narangba,Narangba,AUS
1036560277,Kiama Downs,Kiama Downs,AUS
1036560336,Glenbrook,Glenbrook,AUS
1036560818,Nairne,Nairne,AUS
1036561011,Bunbury,Bunbury,AUS
1036563313,Griffith,Griffith,AUS
1036564546,Drouin,Drouin,AUS
1036567186,Ballarat,Ballarat,AUS
1036570825,Raymond Terrace,Raymond Terrace,AUS
1036571526,Ivanhoe,Ivanhoe,AUS
1036571606,Port Pirie,Port Pirie,AUS
1036571941,Tweed Heads,Tweed Heads,AUS
1036572269,Castlemaine,Castlemaine,AUS
1036575498,Charleville,Charleville,AUS
1036578320,Merredin,Merredin,AUS
1036584832,Ocean Shores,Ocean Shores,AUS
1036587511,Newman,Newman,AUS
1036591538,Lithgow,Lithgow,AUS
1036596124,Redlynch,Redlynch,AUS
1036606974,Byron Bay,Byron Bay,AUS
1036608457,Meekatharra,Meekatharra,AUS
1036608972,Banora Point,Banora Point,AUS
1036615468,Grafton,Grafton,AUS
1036617292,Mount Evelyn,Mount Evelyn,AUS
1036618399,Cootamundra,Cootamundra,AUS
1036622618,Longreach,Longreach,AUS
1036624348,Mildura,Mildura,AUS
1036624366,Laverton,Laverton,AUS
1036633113,Colac,Colac,AUS
1036651498,Mount Barker,Mount Barker,AUS
1036652902,Inverell,Inverell,AUS
1036654340,Horsham,Horsham,AUS
1036662782,Lysterfield,Lysterfield,AUS
1036669084,Three Springs,Three Springs,AUS
1036672657,Cloncurry,Cloncurry,AUS
1036673821,McMinns Lagoon,McMinns Lagoon,AUS
1036674004,Katoomba,Katoomba,AUS
1036674070,Howard Springs,Howard Springs,AUS
1036674088,Ararat,Ararat,AUS
1036679838,Hobart,Hobart,AUS
1036680924,Bedourie,Bedourie,AUS
1036685795,Forster,Forster,AUS
1036685862,Cranbourne,Cranbourne,AUS
1036686561,Gingin,Gingin,AUS
1036687220,Ulladulla,Ulladulla,AUS
1036688711,Lennox Head,Lennox Head,AUS
1036696232,Quilpie,Quilpie,AUS
1036698836,Roma,Roma,AUS
1036699883,Hamilton,Hamilton,AUS
1036708974,Strathalbyn,Strathalbyn,AUS
1036714493,Narrabri,Narrabri,AUS
1036725988,Ceduna,Ceduna,AUS
1036727537,Waterford,Waterford,AUS
1036733088,Charters Towers,Charters Towers,AUS
1036738932,Hughenden,Hughenden,AUS
1036740563,Kilmore,Kilmore,AUS
1036742059,Whittlesea,Whittlesea,AUS
1036743246,Wallaroo,Wallaroo,AUS
1036745521,Wingham,Wingham,AUS
1036750619,Morwell,Morwell,AUS
1036752479,Roebourne,Roebourne,AUS
1036753478,Kwinana,Kwinana,AUS
1036754695,Kiama,Kiama,AUS
1036754750,Lara,Lara,AUS
1036760396,Orange,Orange,AUS
1036760447,Millicent,Millicent,AUS
1036764173,Ouyen,Ouyen,AUS
1036765315,Toowoomba,Toowoomba,AUS
1036765457,Torquay,Torquay,AUS
1036768986,Rockhampton,Rockhampton,AUS
1036769935,Kangaroo Flat,Kangaroo Flat,AUS
1036773118,Mandurah,Mandurah,AUS
1036777587,Tumut,Tumut,AUS
1036777604,Nelson Bay,Nelson Bay,AUS
1036779939,Gracemere,Gracemere,AUS
1036781601,Maryborough,Maryborough,AUS
1036788540,Wodonga,Wodonga,AUS
1036788714,Mooroopna,Mooroopna,AUS
1036793708,Thargomindah,Thargomindah,AUS
1036796141,Kingscliff,Kingscliff,AUS
1036796452,Penrith,Penrith,AUS
1036796651,Yanchep,Yanchep,AUS
1036797275,Mareeba,Mareeba,AUS
1036797461,Smithfield Heights,Smithfield Heights,AUS
1036797778,Barwon Heads,Barwon Heads,AUS
1036799517,Yass,Yass,AUS
1036804920,Nambour,Nambour,AUS
1036807079,Scottsdale,Scottsdale,AUS
1036811875,Geraldton,Geraldton,AUS
1036815011,Camooweal,Camooweal,AUS
1036822046,Cessnock,Cessnock,AUS
1036823239,Emerald,Emerald,AUS
1036824217,Fremantle,Fremantle,AUS
1036824282,Chinchilla,Chinchilla,AUS
1036830335,Birdsville,Birdsville,AUS
1036830397,Alice Springs,Alice Springs,AUS
1036833938,Hervey Bay,Hervey Bay,AUS
1036842122,Clare,Clare,AUS
1036846186,Tuncurry,Tuncurry,AUS
1036846465,Queanbeyan,Queanbeyan,AUS
1036851354,Wagin,Wagin,AUS
1036855042,Dubbo,Dubbo,AUS
1036855717,Taree,Taree,AUS
1036855900,Casino,Casino,AUS
1036858004,Pine Creek,Pine Creek,AUS
1036863296,Bli Bli,Bli Bli,AUS
1036866154,Corowa,Corowa,AUS
1036868267,Northam,Northam,AUS
1036870987,Geelong,Geelong,AUS
1036872626,Moss Vale,Moss Vale,AUS
1036873405,Port Denison,Port Denison,AUS
1036878618,Ravensthorpe,Ravensthorpe,AUS
1036880683,New Norfolk,New Norfolk,AUS
1036894671,Burpengary,Burpengary,AUS
1036897003,Kempsey,Kempsey,AUS
1036897159,Goonellabah,Goonellabah,AUS
1036907443,Andergrove,Andergrove,AUS
1036910660,Leongatha,Leongatha,AUS
1036911902,Busselton,Busselton,AUS
1036914573,Pannawonica,Pannawonica,AUS
1036916453,Moranbah,Moranbah,AUS
1036918224,Scone,Scone,AUS
1036919223,Seymour,Seymour,AUS
1036920187,Emu Plains,Emu Plains,AUS
1036921929,Cowell,Cowell,AUS
1036922580,Moe,Moe,AUS
1036926106,Karumba,Karumba,AUS
1036926323,Oatlands,Oatlands,AUS
1036930229,Innisfail,Innisfail,AUS
1036931490,Southern Cross,Southern Cross,AUS
1036932780,Mount Gambier,Mount Gambier,AUS
1036933197,Merimbula,Merimbula,AUS
1036934047,Benalla,Benalla,AUS
1036934091,Richmond,Richmond,AUS
1036938861,Traralgon,Traralgon,AUS
1036942792,Kingoonya,Kingoonya,AUS
1036945368,Port Augusta,Port Augusta,AUS
1036945468,Urraween,Urraween,AUS
1036947514,Singleton,Singleton,AUS
1036951388,Karratha,Karratha,AUS
1036952732,Nuriootpa,Nuriootpa,AUS
1036956849,Burketown,Burketown,AUS
1036960753,Sale,Sale,AUS
1036961366,Whyalla,Whyalla,AUS
1036975829,Armidale,Armidale,AUS
1036977270,Parkes,Parkes,AUS
1036979225,Bowen,Bowen,AUS
1036984536,Nowra,Nowra,AUS
1036989894,Murwillumbah,Murwillumbah,AUS
1036990230,Sarina,Sarina,AUS
1036990765,Irymple,Irymple,AUS
1036994006,Lakes Entrance,Lakes Entrance,AUS
1040000034,Hörsching,Horsching,AUT
1040000048,Thalgau,Thalgau,AUT
1040000051,Sieghartskirchen,Sieghartskirchen,AUT
1040000110,Zeltweg,Zeltweg,AUT
1040000143,Sankt Ruprecht an der Raab,Sankt Ruprecht an der Raab,AUT
1040000767,Bad Goisern,Bad Goisern,AUT
1040010498,Gramastetten,Gramastetten,AUT
1040012933,Fischamend,Fischamend,AUT
1040013380,Engerwitzdorf,Engerwitzdorf,AUT
1040014896,Himberg,Himberg,AUT
1040023749,Attnang-Puchheim,Attnang-Puchheim,AUT
1040024396,Mödling,Modling,AUT
1040028289,Eggersdorf bei Graz,Eggersdorf bei Graz,AUT
1040036446,Neuhofen an der Krems,Neuhofen an der Krems,AUT
1040036946,Admont,Admont,AUT
1040038924,Innsbruck,Innsbruck,AUT
1040050658,Timelkam,Timelkam,AUT
1040055191,Perchtoldsdorf,Perchtoldsdorf,AUT
1040055619,Laakirchen,Laakirchen,AUT
1040058108,Hainburg an der Donau,Hainburg an der Donau,AUT
1040059456,Gleisdorf,Gleisdorf,AUT
1040060387,Pressbaum,Pressbaum,AUT
1040063428,Kalsdorf bei Graz,Kalsdorf bei Graz,AUT
1040068205,Hartberg,Hartberg,AUT
1040084469,Neusiedl am See,Neusiedl am See,AUT
1040085999,Waidhofen an der Thaya,Waidhofen an der Thaya,AUT
1040100042,Vösendorf,Vosendorf,AUT
1040104912,Guntramsdorf,Guntramsdorf,AUT
1040108255,Völs,Vols,AUT
1040109715,Andorf,Andorf,AUT
1040110638,Mittersill,Mittersill,AUT
1040115048,Bad Gleichenberg,Bad Gleichenberg,AUT
1040117659,Poysdorf,Poysdorf,AUT
1040121486,Eugendorf,Eugendorf,AUT
1040129417,Ohlsdorf,Ohlsdorf,AUT
1040131621,Spittal an der Drau,Spittal an der Drau,AUT
1040132113,Steyr,Steyr,AUT
1040134752,Lenzing,Lenzing,AUT
1040140481,Ebreichsdorf,Ebreichsdorf,AUT
1040140953,Tamsweg,Tamsweg,AUT
1040149651,Klagenfurt,Klagenfurt,AUT
1040153986,Bad Vöslau,Bad Voslau,AUT
1040156374,Kufstein,Kufstein,AUT
1040174258,Bregenz,Bregenz,AUT
1040181679,Böheimkirchen,Boheimkirchen,AUT
1040182981,Kuchl,Kuchl,AUT
1040184559,Graz,Graz,AUT
1040186382,Knittelfeld,Knittelfeld,AUT
1040189871,Schwechat,Schwechat,AUT
1040196639,Ternitz,Ternitz,AUT
1040200365,Hall in Tirol,Hall in Tirol,AUT
1040202364,Villach,Villach,AUT
1040203057,Neunkirchen,Neunkirchen,AUT
1040205170,Pinkafeld,Pinkafeld,AUT
1040206827,Absam,Absam,AUT
1040214159,Wolkersdorf im Weinviertel,Wolkersdorf im Weinviertel,AUT
1040228921,Wörgl,Worgl,AUT
1040232004,Sankt Johann in Tirol,Sankt Johann in Tirol,AUT
1040237081,Stadl-Paura,Stadl-Paura,AUT
1040237570,Frohnleiten,Frohnleiten,AUT
1040254825,Gratkorn,Gratkorn,AUT
1040255352,Horn,Horn,AUT
1040261171,Linz,Linz,AUT
1040261752,Vienna,Vienna,AUT
1040263030,Vomp,Vomp,AUT
1040264683,Völkermarkt,Volkermarkt,AUT
1040267648,Freistadt,Freistadt,AUT
1040280131,Seiersberg,Seiersberg,AUT
1040281881,Sankt Veit an der Glan,Sankt Veit an der Glan,AUT
1040284464,Fürstenfeld,Furstenfeld,AUT
1040285076,Sierning,Sierning,AUT
1040289103,Feldkirchen an der Donau,Feldkirchen an der Donau,AUT
1040299159,Pottendorf,Pottendorf,AUT
1040300354,Trofaiach,Trofaiach,AUT
1040301739,Kitzbühel,Kitzbuhel,AUT
1040303640,Pasching,Pasching,AUT
1040308478,Paternion,Paternion,AUT
1040311420,Kindberg,Kindberg,AUT
1040312147,Salzburg,Salzburg,AUT
1040312768,Pettenbach,Pettenbach,AUT
1040313109,Sankt Pölten,Sankt Polten,AUT
1040315213,Kremsmünster,Kremsmunster,AUT
1040318480,Feldkirchen,Feldkirchen,AUT
1040325018,Altmünster,Altmunster,AUT
1040330095,Sankt Johann im Pongau,Sankt Johann im Pongau,AUT
1040330899,Alkoven,Alkoven,AUT
1040332335,Pöllau,Pollau,AUT
1040337695,Ebbs,Ebbs,AUT
1040341836,Groß-Enzersdorf,Gross-Enzersdorf,AUT
1040342228,Feldbach,Feldbach,AUT
1040342736,Garsten,Garsten,AUT
1040346220,Bruck an der Leitha,Bruck an der Leitha,AUT
1040346739,Abtenau,Abtenau,AUT
1040352901,Zell am See,Zell am See,AUT
1040353084,Jenbach,Jenbach,AUT
1040357993,Kirchbichl,Kirchbichl,AUT
1040360550,Wolfsberg,Wolfsberg,AUT
1040363748,Deutsch-Wagram,Deutsch-Wagram,AUT
1040365922,Strasshof an der Nordbahn,Strasshof an der Nordbahn,AUT
1040370426,Markt Sankt Florian,Markt Sankt Florian,AUT
1040373485,Neumarkt am Wallersee,Neumarkt am Wallersee,AUT
1040375279,Gänserndorf,Ganserndorf,AUT
1040381602,Kottingbrunn,Kottingbrunn,AUT
1040382244,Seeboden,Seeboden,AUT
1040389518,Wiener Neustadt,Wiener Neustadt,AUT
1040391967,Radenthein,Radenthein,AUT
1040393855,Telfs,Telfs,AUT
1040399784,Melk,Melk,AUT
1040404083,Bludenz,Bludenz,AUT
1040405543,Rottenmann,Rottenmann,AUT
1040422248,Eibiswald,Eibiswald,AUT
1040423443,Vorchdorf,Vorchdorf,AUT
